LeetCode No,Problem Title,Level,Tags,Acceptance,URL
2120, Execution of All Suffix Instructions Staying in a Grid,Medium,StringSimulation,83.6,https://leetcode.com/problems/execution-of-all-suffix-instructions-staying-in-a-grid
2121, Intervals Between Identical Elements,Medium,ArrayHash TablePrefix Sum,42.3,https://leetcode.com/problems/intervals-between-identical-elements
2122, Recover the Original Array,Hard,ArrayHash TableSorting1+,37.6,https://leetcode.com/problems/recover-the-original-array
2123, Minimum Operations to Remove Adjacent Ones in Matrix,Hard,ArrayGraphMatrix,40.4,https://leetcode.com/problems/minimum-operations-to-remove-adjacent-ones-in-matrix
2124, Check if All A's Appears Before All B's,Easy,String,72.5,https://leetcode.com/problems/check-if-all-as-appears-before-all-bs
2125, Number of Laser Beams in a Bank,Medium,ArrayMathString1+,83.3,https://leetcode.com/problems/number-of-laser-beams-in-a-bank
2126, Destroying Asteroids,Medium,ArrayGreedySorting,48.7,https://leetcode.com/problems/destroying-asteroids
2127, Maximum Employees to Be Invited to a Meeting,Hard,Depth-First SearchGraphTopological Sort,30.4,https://leetcode.com/problems/maximum-employees-to-be-invited-to-a-meeting
2128, Remove All Ones With Row and Column Flips,Medium,ArrayMathBit Manipulation1+,76.5,https://leetcode.com/problems/remove-all-ones-with-row-and-column-flips
2129, Capitalize the Title,Easy,String,60,https://leetcode.com/problems/capitalize-the-title
2130, Maximum Twin Sum of a Linked List,Medium,Linked ListTwo PointersStack,82.1,https://leetcode.com/problems/maximum-twin-sum-of-a-linked-list
2131, Longest Palindrome by Concatenating Two Letter Words,Medium,ArrayHash TableString2+,38.9,https://leetcode.com/problems/longest-palindrome-by-concatenating-two-letter-words
2132, Stamping the Grid,Hard,ArrayGreedyMatrix1+,29.5,https://leetcode.com/problems/stamping-the-grid
2133, Check if Every Row and Column Contains All Numbers,Easy,ArrayHash TableMatrix,52.6,https://leetcode.com/problems/check-if-every-row-and-column-contains-all-numbers
2134, Minimum Swaps to Group All 1's Together II,Medium,ArraySliding Window,48.4,https://leetcode.com/problems/minimum-swaps-to-group-all-1s-together-ii
2135, Count Words Obtained After Adding a Letter,Medium,ArrayHash TableString2+,40.4,https://leetcode.com/problems/count-words-obtained-after-adding-a-letter
2136, Earliest Possible Day of Full Bloom,Hard,ArrayGreedySorting,67.9,https://leetcode.com/problems/earliest-possible-day-of-full-bloom
2137, Pour Water Between Buckets to Make Water Levels Equal,Medium,ArrayBinary Search,68.5,https://leetcode.com/problems/pour-water-between-buckets-to-make-water-levels-equal
2138, Divide a String Into Groups of Size k,Easy,StringSimulation,65.4,https://leetcode.com/problems/divide-a-string-into-groups-of-size-k
2139, Minimum Moves to Reach Target Score,Medium,MathGreedy,48.5,https://leetcode.com/problems/minimum-moves-to-reach-target-score
2140, Solving Questions With Brainpower,Medium,ArrayDynamic Programming,44.8,https://leetcode.com/problems/solving-questions-with-brainpower
2141, Maximum Running Time of N Computers,Hard,ArrayBinary SearchGreedy1+,38.3,https://leetcode.com/problems/maximum-running-time-of-n-computers
2142, The Number of Passengers in Each Bus I,Medium,Database,51.1,https://leetcode.com/problems/the-number-of-passengers-in-each-bus-i
2143, Choose Numbers From Two Arrays in Range,Hard,ArrayDynamic Programming,51.4,https://leetcode.com/problems/choose-numbers-from-two-arrays-in-range
2144, Minimum Cost of Buying Candies With Discount,Easy,ArrayGreedySorting,60.9,https://leetcode.com/problems/minimum-cost-of-buying-candies-with-discount
2145, Count the Hidden Sequences,Medium,ArrayPrefix Sum,35.6,https://leetcode.com/problems/count-the-hidden-sequences
2146, K Highest Ranked Items Within a Price Range,Medium,ArrayBreadth-First SearchSorting2+,40.5,https://leetcode.com/problems/k-highest-ranked-items-within-a-price-range
2147, Number of Ways to Divide a Long Corridor,Hard,MathStringDynamic Programming,39.9,https://leetcode.com/problems/number-of-ways-to-divide-a-long-corridor
2148, Count Elements With Strictly Smaller and Greater Elements,Easy,ArraySorting,60.3,https://leetcode.com/problems/count-elements-with-strictly-smaller-and-greater-elements
2149, Rearrange Array Elements by Sign,Medium,ArrayTwo PointersSimulation,82,https://leetcode.com/problems/rearrange-array-elements-by-sign
2150, Find All Lonely Numbers in the Array,Medium,ArrayHash TableCounting,60.5,https://leetcode.com/problems/find-all-lonely-numbers-in-the-array
2151, Maximum Good People Based on Statements,Hard,ArrayBacktrackingBit Manipulation1+,46.7,https://leetcode.com/problems/maximum-good-people-based-on-statements
2152, Minimum Number of Lines to Cover Points,Medium,ArrayHash TableMath5+,47.6,https://leetcode.com/problems/minimum-number-of-lines-to-cover-points
2153, The Number of Passengers in Each Bus II,Hard,Database,51.3,https://leetcode.com/problems/the-number-of-passengers-in-each-bus-ii
2154, Keep Multiplying Found Values by Two,Easy,ArrayHash TableSorting1+,73.6,https://leetcode.com/problems/keep-multiplying-found-values-by-two
2155, All Divisions With the Highest Score of a Binary Array,Medium,Array,62.5,https://leetcode.com/problems/all-divisions-with-the-highest-score-of-a-binary-array
2156, Find Substring With Given Hash Value,Hard,StringSliding WindowRolling Hash1+,21.3,https://leetcode.com/problems/find-substring-with-given-hash-value
2157, Groups of Strings,Hard,StringBit ManipulationUnion Find,24.7,https://leetcode.com/problems/groups-of-strings
2158, Amount of New Area Painted Each Day,Hard,ArraySegment TreeOrdered Set,59.5,https://leetcode.com/problems/amount-of-new-area-painted-each-day
2159, Order Two Columns Independently,Medium,Database,63.9,https://leetcode.com/problems/order-two-columns-independently
2160, Minimum Sum of Four Digit Number After Splitting Digits,Easy,MathGreedySorting,88.1,https://leetcode.com/problems/minimum-sum-of-four-digit-number-after-splitting-digits
2161, Partition Array According to Given Pivot,Medium,ArrayTwo PointersSimulation,83,https://leetcode.com/problems/partition-array-according-to-given-pivot
2162, Minimum Cost to Set Cooking Time,Medium,MathEnumeration,35.1,https://leetcode.com/problems/minimum-cost-to-set-cooking-time
2163, Minimum Difference in Sums After Removal of Elements,Hard,ArrayDynamic Programming1+,45.7,https://leetcode.com/problems/minimum-difference-in-sums-after-removal-of-elements
2164, Sort Even and Odd Indices Independently,Easy,ArraySorting,67.3,https://leetcode.com/problems/sort-even-and-odd-indices-independently
2165, Smallest Value of the Rearranged Number,Medium,MathSorting,50.8,https://leetcode.com/problems/smallest-value-of-the-rearranged-number
2166, Design Bitset,Medium,ArrayHash TableDesign,30.2,https://leetcode.com/problems/design-bitset
2167, Minimum Time to Remove All Cars Containing Illegal Goods,Hard,StringDynamic Programming,39.3,https://leetcode.com/problems/minimum-time-to-remove-all-cars-containing-illegal-goods
2168, Unique Substrings With Equal Digit Frequency,Medium,Hash TableStringRolling Hash2+,59.4,https://leetcode.com/problems/unique-substrings-with-equal-digit-frequency
2169, Count Operations to Obtain Zero,Easy,MathSimulation,75.6,https://leetcode.com/problems/count-operations-to-obtain-zero
2170, Minimum Operations to Make the Array Alternating,Medium,ArrayHash TableGreedy1+,32.9,https://leetcode.com/problems/minimum-operations-to-make-the-array-alternating
2171, Removing Minimum Number of Magic Beans,Medium,ArraySortingPrefix Sum,41.3,https://leetcode.com/problems/removing-minimum-number-of-magic-beans
2172, Maximum AND Sum of Array,Hard,ArrayDynamic Programming2+,43.5,https://leetcode.com/problems/maximum-and-sum-of-array
2173, Longest Winning Streak,Hard,Database,55.1,https://leetcode.com/problems/longest-winning-streak
2174, Remove All Ones With Row and Column Flips II,Medium,ArrayBit Manipulation2+,70,https://leetcode.com/problems/remove-all-ones-with-row-and-column-flips-ii
2175, The Change in Global Rankings,Medium,Database,66.4,https://leetcode.com/problems/the-change-in-global-rankings
2176, Count Equal and Divisible Pairs in an Array,Easy,Array,80.4,https://leetcode.com/problems/count-equal-and-divisible-pairs-in-an-array
2177, Find Three Consecutive Integers That Sum to a Given Number,Medium,MathSimulation,61.4,https://leetcode.com/problems/find-three-consecutive-integers-that-sum-to-a-given-number
2178, Maximum Split of Positive Even Integers,Medium,MathGreedy,57.4,https://leetcode.com/problems/maximum-split-of-positive-even-integers
2179, Count Good Triplets in an Array,Hard,ArrayBinary SearchDivide and Conquer4+,34.8,https://leetcode.com/problems/count-good-triplets-in-an-array
2180, Count Integers With Even Digit Sum,Easy,MathSimulation,64.2,https://leetcode.com/problems/count-integers-with-even-digit-sum
2181, Merge Nodes in Between Zeros,Medium,Linked ListSimulation,86.7,https://leetcode.com/problems/merge-nodes-in-between-zeros
2182, Construct String With Repeat Limit,Medium,StringGreedyHeap (Priority Queue)1+,51.3,https://leetcode.com/problems/construct-string-with-repeat-limit
2183, Count Array Pairs Divisible by K,Hard,ArrayMathNumber Theory,27.1,https://leetcode.com/problems/count-array-pairs-divisible-by-k
2184, Number of Ways to Build Sturdy Brick Wall,Medium,ArrayDynamic Programming2+,56.3,https://leetcode.com/problems/number-of-ways-to-build-sturdy-brick-wall
2185, Counting Words With a Given Prefix,Easy,ArrayString,77.5,https://leetcode.com/problems/counting-words-with-a-given-prefix
2186, Minimum Number of Steps to Make Two Strings Anagram II,Medium,Hash TableStringCounting,71,https://leetcode.com/problems/minimum-number-of-steps-to-make-two-strings-anagram-ii
2187, Minimum Time to Complete Trips,Medium,ArrayBinary Search,30.3,https://leetcode.com/problems/minimum-time-to-complete-trips
2188, Minimum Time to Finish the Race,Hard,ArrayDynamic Programming,40.7,https://leetcode.com/problems/minimum-time-to-finish-the-race
2189, Number of Ways to Build House of Cards,Medium,MathDynamic Programming,65,https://leetcode.com/problems/number-of-ways-to-build-house-of-cards
2190, Most Frequent Number Following Key In an Array,Easy,ArrayHash TableCounting,60.5,https://leetcode.com/problems/most-frequent-number-following-key-in-an-array
2191, Sort the Jumbled Numbers,Medium,ArraySorting,44,https://leetcode.com/problems/sort-the-jumbled-numbers
2192, All Ancestors of a Node in a Directed Acyclic Graph,Medium,Depth-First SearchBreadth-First Search2+,47.7,https://leetcode.com/problems/all-ancestors-of-a-node-in-a-directed-acyclic-graph
2193, Minimum Number of Moves to Make Palindrome,Hard,Two PointersStringGreedy1+,42.9,https://leetcode.com/problems/minimum-number-of-moves-to-make-palindrome
2194, Cells in a Range on an Excel Sheet,Easy,String,85.6,https://leetcode.com/problems/cells-in-a-range-on-an-excel-sheet
2195, Append K Integers With Minimal Sum,Medium,ArrayMathGreedy1+,23.2,https://leetcode.com/problems/append-k-integers-with-minimal-sum
2196, Create Binary Tree From Descriptions,Medium,ArrayHash TableTree3+,70.7,https://leetcode.com/problems/create-binary-tree-from-descriptions
2197, Replace Non-Coprime Numbers in Array,Hard,ArrayMathStack1+,36.2,https://leetcode.com/problems/replace-non-coprime-numbers-in-array
2198, Number of Single Divisor Triplets,Medium,Math,56.5,https://leetcode.com/problems/number-of-single-divisor-triplets
2199, Finding the Topic of Each Post,Hard,Database,43.7,https://leetcode.com/problems/finding-the-topic-of-each-post
2200, Find All K-Distant Indices in an Array,Easy,Array,64,https://leetcode.com/problems/find-all-k-distant-indices-in-an-array
2201, Count Artifacts That Can Be Extracted,Medium,ArrayHash TableSimulation,54.2,https://leetcode.com/problems/count-artifacts-that-can-be-extracted
2202, Maximize the Topmost Element After K Moves,Medium,ArrayGreedy,22.2,https://leetcode.com/problems/maximize-the-topmost-element-after-k-moves
2203, Minimum Weighted Subgraph With the Required Paths,Hard,GraphShortest Path,35.6,https://leetcode.com/problems/minimum-weighted-subgraph-with-the-required-paths
2204, Distance to a Cycle in Undirected Graph,Hard,Depth-First SearchBreadth-First Search2+,69.4,https://leetcode.com/problems/distance-to-a-cycle-in-undirected-graph
2205, The Number of Users That Are Eligible for Discount,Easy,Database,48.5,https://leetcode.com/problems/the-number-of-users-that-are-eligible-for-discount
2206, Divide Array Into Equal Pairs,Easy,ArrayHash TableBit Manipulation1+,76.4,https://leetcode.com/problems/divide-array-into-equal-pairs
2207, Maximize Number of Subsequences in a String,Medium,StringGreedyPrefix Sum,31.6,https://leetcode.com/problems/maximize-number-of-subsequences-in-a-string
2208, Minimum Operations to Halve Array Sum,Medium,ArrayGreedyHeap (Priority Queue),44.1,https://leetcode.com/problems/minimum-operations-to-halve-array-sum
2209, Minimum White Tiles After Covering With Carpets,Hard,StringDynamic ProgrammingPrefix Sum,32.2,https://leetcode.com/problems/minimum-white-tiles-after-covering-with-carpets
2210, Count Hills and Valleys in an Array,Easy,Array,56.8,https://leetcode.com/problems/count-hills-and-valleys-in-an-array
2211, Count Collisions on a Road,Medium,StringStack,40.6,https://leetcode.com/problems/count-collisions-on-a-road
2212, Maximum Points in an Archery Competition,Medium,ArrayBit ManipulationRecursion1+,47.7,https://leetcode.com/problems/maximum-points-in-an-archery-competition
2213, Longest Substring of One Repeating Character,Hard,ArrayStringSegment Tree1+,29.6,https://leetcode.com/problems/longest-substring-of-one-repeating-character
2214, Minimum Health to Beat Game,Medium,ArrayGreedyPrefix Sum,56.8,https://leetcode.com/problems/minimum-health-to-beat-game
2215, Find the Difference of Two Arrays,Easy,ArrayHash Table,69.3,https://leetcode.com/problems/find-the-difference-of-two-arrays
2216, Minimum Deletions to Make Array Beautiful,Medium,ArrayStackGreedy,44.5,https://leetcode.com/problems/minimum-deletions-to-make-array-beautiful
2217, Find Palindrome With Fixed Length,Medium,ArrayMath,34.3,https://leetcode.com/problems/find-palindrome-with-fixed-length
2218, Maximum Value of K Coins From Piles,Hard,ArrayDynamic ProgrammingPrefix Sum,49.1,https://leetcode.com/problems/maximum-value-of-k-coins-from-piles
2219, Maximum Sum Score of Array,Medium,ArrayPrefix Sum,65.5,https://leetcode.com/problems/maximum-sum-score-of-array
